firstName,lastName,email,phone,title,companyName,department,seniority,linkedinUrl
Stephen,Murphy,stephen.murphy@metrowireless.com,+1-901-384-4932,"Social Media Director","Metro Wireless",SOCIAL_MEDIA,EXECUTIVE,https://linkedin.com/in/stephen-murphy-7313
Donna,Lewis,donna.lewis@metrowireless.com,+1-929-674-5142,"Programmatic Manager","Metro Wireless",PROGRAMMATIC,COORDINATOR,https://linkedin.com/in/donna-lewis-8716
Jeffrey,Mitchell,jeffrey.mitchell@americangaming.com,+1-209-298-1200,"Social Media Specialist","American Gaming",SOCIAL_MEDIA,VP,https://linkedin.com/in/jeffrey-mitchell-5171
Margaret,Moore,margaret.moore@americangaming.com,+1-572-682-2051,"CMO","American Gaming",LEADERSHIP,COORDINATOR,https://linkedin.com/in/margaret-moore-5235
William,Martinez,william.martinez@atlanticmotors.com,+1-432-893-8583,"SEM Specialist","Atlantic Motors",SEARCH_MARKETING,MANAGER,https://linkedin.com/in/william-martinez-2389
Jessica,Hernandez,jessica.hernandez@atlanticmotors.com,+1-831-238-5882,"Social Media Manager","Atlantic Motors",SOCIAL_MEDIA,MANAGER,https://linkedin.com/in/jessica-hernandez-7960
Daniel,Hall,daniel.hall@atlanticmotors.com,+1-840-387-7323,"Art Director","Atlantic Motors",CREATIVE_SERVICES,VP,https://linkedin.com/in/daniel-hall-8077
Dorothy,White,dorothy.white@easterntechnologies.com,+1-640-865-7449,"President","Eastern Technologies",LEADERSHIP,DIRECTOR,https://linkedin.com/in/dorothy-white-2437
Ronald,Evans,ronald.evans@easterntechnologies.com,+1-413-981-9577,"Senior Creative Director","Eastern Technologies",CREATIVE_SERVICES,MANAGER,https://linkedin.com/in/ronald-evans-3609
Amanda,Anderson,amanda.anderson@easterntechnologies.com,+1-987-282-6712,"Media Planner","Eastern Technologies",MEDIA_PLANNING,EXECUTIVE,https://linkedin.com/in/amanda-anderson-2313
Jeffrey,Jackson,jeffrey.jackson@northernfashion.com,+1-809-319-8194,"Search Strategist","Northern Fashion",SEARCH_MARKETING,EXECUTIVE,https://linkedin.com/in/jeffrey-jackson-4074
Betty,Reyes,betty.reyes@northernfashion.com,+1-346-284-7059,"Strategic Planner","Northern Fashion",STRATEGY_PLANNING,ASSOCIATE,https://linkedin.com/in/betty-reyes-4940
Jason,Thompson,jason.thompson@northernfashion.com,+1-313-830-5785,"Business Development Manager","Northern Fashion",BUSINESS_DEVELOPMENT,MANAGER,https://linkedin.com/in/jason-thompson-5295
Ashley,Robinson,ashley.robinson@northernfashion.com,+1-944-272-7899,"Art Director","Northern Fashion",CREATIVE_SERVICES,VP,https://linkedin.com/in/ashley-robinson-6950
Kenneth,Moore,kenneth.moore@premierbank.com,+1-581-607-1046,"Search Marketing Manager","Premier Bank",SEARCH_MARKETING,COORDINATOR,https://linkedin.com/in/kenneth-moore-8459
Jeffrey,Adams,jeffrey.adams@premierbank.com,+1-832-387-2908,"Social Media Director","Premier Bank",SOCIAL_MEDIA,COORDINATOR,https://linkedin.com/in/jeffrey-adams-7934
Angela,Perez,angela.perez@premierbank.com,+1-966-832-8648,"Programmatic Specialist","Premier Bank",PROGRAMMATIC,DIRECTOR,https://linkedin.com/in/angela-perez-2123
Melissa,Wilson,melissa.wilson@globaltechnologies.com,+1-292-723-7860,"Associate Media Planner","Global Technologies",MEDIA_PLANNING,COORDINATOR,https://linkedin.com/in/melissa-wilson-1339
Edward,Phillips,edward.phillips@globaltechnologies.com,+1-906-865-2558,"Account Manager","Global Technologies",ACCOUNT_MANAGEMENT,MANAGER,https://linkedin.com/in/edward-phillips-9273
Jonathan,Rodriguez,jonathan.rodriguez@globaltechnologies.com,+1-269-468-5078,"BD Director","Global Technologies",BUSINESS_DEVELOPMENT,ASSOCIATE,https://linkedin.com/in/jonathan-rodriguez-7822
Jessica,Lee,jessica.lee@urbantechnologies.com,+1-817-959-6555,"VP of Search","Urban Technologies",SEARCH_MARKETING,ASSOCIATE,https://linkedin.com/in/jessica-lee-4812
Eric,Gomez,eric.gomez@urbantechnologies.com,+1-423-465-3189,"Social Media Manager","Urban Technologies",SOCIAL_MEDIA,EXECUTIVE,https://linkedin.com/in/eric-gomez-9048
Robert,Wright,robert.wright@urbantechnologies.com,+1-864-329-5151,"Search Strategist","Urban Technologies",SEARCH_MARKETING,EXECUTIVE,https://linkedin.com/in/robert-wright-5707
Nicholas,Anderson,nicholas.anderson@urbantechnologies.com,+1-737-921-2765,"Strategy Director","Urban Technologies",STRATEGY_PLANNING,MANAGER,https://linkedin.com/in/nicholas-anderson-3849
Kimberly,Hill,kimberly.hill@firstfashion.com,+1-258-320-5685,"VP of Digital","First Fashion",DIGITAL_MARKETING,VP,https://linkedin.com/in/kimberly-hill-3000
Shirley,Perez,shirley.perez@firstfashion.com,+1-763-749-3662,"VP of Creative","First Fashion",CREATIVE_SERVICES,DIRECTOR,https://linkedin.com/in/shirley-perez-9734
Margaret,Rivera,margaret.rivera@firstfashion.com,+1-295-554-8922,"Senior Analyst","First Fashion",ANALYTICS_INSIGHTS,MANAGER,https://linkedin.com/in/margaret-rivera-2238
Dorothy,Nelson,dorothy.nelson@atlanticfitness.com,+1-590-331-5497,"VP of Creative","Atlantic Fitness",CREATIVE_SERVICES,DIRECTOR,https://linkedin.com/in/dorothy-nelson-6109
Joshua,Lee,joshua.lee@atlanticfitness.com,+1-384-943-4052,"Senior Strategist","Atlantic Fitness",STRATEGY_PLANNING,COORDINATOR,https://linkedin.com/in/joshua-lee-2602
George,Adams,george.adams@urbanmedia.com,+1-688-460-7678,"VP of Business Development","Urban Media",BUSINESS_DEVELOPMENT,EXECUTIVE,https://linkedin.com/in/george-adams-2264
Dorothy,Cruz,dorothy.cruz@urbanmedia.com,+1-867-941-1499,"Account Executive","Urban Media",ACCOUNT_MANAGEMENT,ASSOCIATE,https://linkedin.com/in/dorothy-cruz-6661
Susan,Stewart,susan.stewart@urbanmedia.com,+1-554-546-6503,"Associate Media Buyer","Urban Media",MEDIA_BUYING,COORDINATOR,https://linkedin.com/in/susan-stewart-4107
Ashley,Rodriguez,ashley.rodriguez@urbanmedia.com,+1-512-321-8185,"Account Manager","Urban Media",ACCOUNT_MANAGEMENT,ASSOCIATE,https://linkedin.com/in/ashley-rodriguez-8473
Kathleen,Mitchell,kathleen.mitchell@globalgaming.com,+1-912-418-1859,"Digital Marketing Manager","Global Gaming",DIGITAL_MARKETING,ASSOCIATE,https://linkedin.com/in/kathleen-mitchell-6352
Stephanie,Morris,stephanie.morris@globalgaming.com,+1-587-990-2800,"VP of Media Planning","Global Gaming",MEDIA_PLANNING,COORDINATOR,https://linkedin.com/in/stephanie-morris-3132
Richard,Gonzalez,richard.gonzalez@midwesthealthcare.com,+1-292-783-5038,"VP of Digital","Midwest Healthcare",DIGITAL_MARKETING,EXECUTIVE,https://linkedin.com/in/richard-gonzalez-4871
Carol,Wilson,carol.wilson@midwesthealthcare.com,+1-966-416-6060,"VP of Digital","Midwest Healthcare",DIGITAL_MARKETING,DIRECTOR,https://linkedin.com/in/carol-wilson-1402
James,Thompson,james.thompson@midwesthealthcare.com,+1-461-785-7620,"Creative Director","Midwest Healthcare",CREATIVE_SERVICES,DIRECTOR,https://linkedin.com/in/james-thompson-6417
Ryan,Flores,ryan.flores@midwesthealthcare.com,+1-226-728-3848,"SEM Director","Midwest Healthcare",SEARCH_MARKETING,DIRECTOR,https://linkedin.com/in/ryan-flores-8186
Donna,Lee,donna.lee@atlantictravel.com,+1-392-589-6848,"BD Executive","Atlantic Travel",BUSINESS_DEVELOPMENT,VP,https://linkedin.com/in/donna-lee-8764
Angela,Mitchell,angela.mitchell@atlantictravel.com,+1-299-670-8791,"Senior Creative Director","Atlantic Travel",CREATIVE_SERVICES,ASSOCIATE,https://linkedin.com/in/angela-mitchell-4784
Angela,Carter,angela.carter@atlantictravel.com,+1-686-417-3977,"Strategist","Atlantic Travel",STRATEGY_PLANNING,DIRECTOR,https://linkedin.com/in/angela-carter-4316
Kevin,Mitchell,kevin.mitchell@atlantictravel.com,+1-230-778-4985,"Programmatic Manager","Atlantic Travel",PROGRAMMATIC,EXECUTIVE,https://linkedin.com/in/kevin-mitchell-5354
Edward,Carter,edward.carter@metrofitness.com,+1-883-885-1971,"Data Analyst","Metro Fitness",ANALYTICS_INSIGHTS,EXECUTIVE,https://linkedin.com/in/edward-carter-4321
Brian,Stewart,brian.stewart@metrofitness.com,+1-362-757-8598,"Account Manager","Metro Fitness",ACCOUNT_MANAGEMENT,MANAGER,https://linkedin.com/in/brian-stewart-2211
Elizabeth,Flores,elizabeth.flores@metrofitness.com,+1-289-813-3680,"VP of Digital","Metro Fitness",DIGITAL_MARKETING,ASSOCIATE,https://linkedin.com/in/elizabeth-flores-3026
John,Green,john.green@metrofitness.com,+1-355-261-5207,"Search Strategist","Metro Fitness",SEARCH_MARKETING,EXECUTIVE,https://linkedin.com/in/john-green-6990
Brenda,Morris,brenda.morris@firstplatforms.com,+1-361-554-2403,"Social Media Strategist","First Platforms",SOCIAL_MEDIA,MANAGER,https://linkedin.com/in/brenda-morris-7688
Angela,Wright,angela.wright@firstplatforms.com,+1-202-492-4107,"Programmatic Manager","First Platforms",PROGRAMMATIC,ASSOCIATE,https://linkedin.com/in/angela-wright-1655
William,Garcia,william.garcia@creativetechnologies.com,+1-516-811-2551,"Social Media Director","Creative Technologies",SOCIAL_MEDIA,EXECUTIVE,https://linkedin.com/in/william-garcia-3803
Laura,Baker,laura.baker@creativetechnologies.com,+1-777-966-2842,"Senior Media Planner","Creative Technologies",MEDIA_PLANNING,EXECUTIVE,https://linkedin.com/in/laura-baker-7356
Steven,Robinson,steven.robinson@mediaplatforms.com,+1-605-344-7526,"Programmatic Manager","Media Platforms",PROGRAMMATIC,COORDINATOR,https://linkedin.com/in/steven-robinson-2391
Stephanie,Lee,stephanie.lee@mediaplatforms.com,+1-894-624-9852,"Digital Strategist","Media Platforms",DIGITAL_MARKETING,EXECUTIVE,https://linkedin.com/in/stephanie-lee-5989
Elizabeth,Scott,elizabeth.scott@mediaplatforms.com,+1-717-784-5496,"Associate Media Planner","Media Platforms",MEDIA_PLANNING,DIRECTOR,https://linkedin.com/in/elizabeth-scott-2120
Sharon,Gomez,sharon.gomez@mediaplatforms.com,+1-428-236-6950,"VP of Search","Media Platforms",SEARCH_MARKETING,VP,https://linkedin.com/in/sharon-gomez-4689
Joshua,Gomez,joshua.gomez@apexplatforms.com,+1-785-765-6322,"Digital Marketing Manager","Apex Platforms",DIGITAL_MARKETING,ASSOCIATE,https://linkedin.com/in/joshua-gomez-4511
Gary,Lewis,gary.lewis@apexplatforms.com,+1-584-345-7684,"VP of Media Planning","Apex Platforms",MEDIA_PLANNING,COORDINATOR,https://linkedin.com/in/gary-lewis-2416
Barbara,Phillips,barbara.phillips@apexplatforms.com,+1-492-824-4385,"BD Director","Apex Platforms",BUSINESS_DEVELOPMENT,MANAGER,https://linkedin.com/in/barbara-phillips-4209
Eric,Anderson,eric.anderson@apexplatforms.com,+1-965-578-2488,"VP of Creative","Apex Platforms",CREATIVE_SERVICES,EXECUTIVE,https://linkedin.com/in/eric-anderson-4947
Linda,Lewis,linda.lewis@deltasoftware.com,+1-275-996-3425,"Media Buying Director","Delta Software",MEDIA_BUYING,COORDINATOR,https://linkedin.com/in/linda-lewis-7447
Jessica,Garcia,jessica.garcia@deltasoftware.com,+1-862-889-9662,"Media Buying Director","Delta Software",MEDIA_BUYING,COORDINATOR,https://linkedin.com/in/jessica-garcia-8782
Kevin,Brown,kevin.brown@truesystems.com,+1-588-859-5047,"Associate Media Planner","True Systems",MEDIA_PLANNING,DIRECTOR,https://linkedin.com/in/kevin-brown-1090
Dorothy,Adams,dorothy.adams@truesystems.com,+1-346-479-4626,"Media Planning Director","True Systems",MEDIA_PLANNING,EXECUTIVE,https://linkedin.com/in/dorothy-adams-4198
Jason,Brown,jason.brown@globalsolutions.com,+1-486-745-6739,"VP of Search","Global Solutions",SEARCH_MARKETING,MANAGER,https://linkedin.com/in/jason-brown-1144
Jason,Davis,jason.davis@globalsolutions.com,+1-885-526-9172,"VP of Strategy","Global Solutions",STRATEGY_PLANNING,MANAGER,https://linkedin.com/in/jason-davis-5713
Anna,Hall,anna.hall@globalsolutions.com,+1-989-328-5270,"Media Buying Director","Global Solutions",MEDIA_BUYING,COORDINATOR,https://linkedin.com/in/anna-hall-1978
Timothy,Hall,timothy.hall@globalsoftware.com,+1-587-354-3447,"VP of Strategy","Global Software",STRATEGY_PLANNING,COORDINATOR,https://linkedin.com/in/timothy-hall-9898
Brian,Thompson,brian.thompson@globalsoftware.com,+1-369-494-6548,"VP of Digital","Global Software",DIGITAL_MARKETING,VP,https://linkedin.com/in/brian-thompson-6444
Kevin,Roberts,kevin.roberts@strategicplatforms.com,+1-325-409-2463,"Digital Strategist","Strategic Platforms",DIGITAL_MARKETING,MANAGER,https://linkedin.com/in/kevin-roberts-7019
Sandra,Diaz,sandra.diaz@strategicplatforms.com,+1-649-577-1798,"VP of Business Development","Strategic Platforms",BUSINESS_DEVELOPMENT,DIRECTOR,https://linkedin.com/in/sandra-diaz-1680
Dorothy,Cruz,dorothy.cruz@strategicplatforms.com,+1-593-853-5911,"Analytics Manager","Strategic Platforms",ANALYTICS_INSIGHTS,ASSOCIATE,https://linkedin.com/in/dorothy-cruz-5630
Anna,Jones,anna.jones@primeplatforms.com,+1-397-470-3988,"VP of Accounts","Prime Platforms",ACCOUNT_MANAGEMENT,COORDINATOR,https://linkedin.com/in/anna-jones-3389
Ryan,Thompson,ryan.thompson@primeplatforms.com,+1-918-433-4660,"VP of Programmatic","Prime Platforms",PROGRAMMATIC,MANAGER,https://linkedin.com/in/ryan-thompson-1573
Charles,Nelson,charles.nelson@primeplatforms.com,+1-758-248-3982,"Search Marketing Manager","Prime Platforms",SEARCH_MARKETING,MANAGER,https://linkedin.com/in/charles-nelson-5394
Sarah,Morales,sarah.morales@primeplatforms.com,+1-717-656-3161,"Social Media Specialist","Prime Platforms",SOCIAL_MEDIA,ASSOCIATE,https://linkedin.com/in/sarah-morales-3671
Amy,Johnson,amy.johnson@digitaltechnologies.com,+1-773-646-9353,"VP of Digital","Digital Technologies",DIGITAL_MARKETING,ASSOCIATE,https://linkedin.com/in/amy-johnson-6956
James,Carter,james.carter@digitaltechnologies.com,+1-405-385-5919,"Media Buyer","Digital Technologies",MEDIA_BUYING,ASSOCIATE,https://linkedin.com/in/james-carter-9598
Jason,Jackson,jason.jackson@digitaltechnologies.com,+1-593-593-7769,"Programmatic Director","Digital Technologies",PROGRAMMATIC,VP,https://linkedin.com/in/jason-jackson-2091
Paul,Baker,paul.baker@digitaltechnologies.com,+1-367-694-5834,"VP of Search","Digital Technologies",SEARCH_MARKETING,EXECUTIVE,https://linkedin.com/in/paul-baker-8971
Ronald,Wilson,ronald.wilson@greensystems.com,+1-512-471-6053,"VP of Accounts","Green Systems",ACCOUNT_MANAGEMENT,DIRECTOR,https://linkedin.com/in/ronald-wilson-3105
Jason,Hall,jason.hall@greensystems.com,+1-485-488-2560,"VP of Media Buying","Green Systems",MEDIA_BUYING,DIRECTOR,https://linkedin.com/in/jason-hall-3258
Mary,Collins,mary.collins@greensystems.com,+1-664-428-5251,"BD Executive","Green Systems",BUSINESS_DEVELOPMENT,MANAGER,https://linkedin.com/in/mary-collins-2922
Thomas,Wright,thomas.wright@greensystems.com,+1-726-206-2842,"Strategist","Green Systems",STRATEGY_PLANNING,DIRECTOR,https://linkedin.com/in/thomas-wright-8971
Betty,Walker,betty.walker@pureplatforms.com,+1-291-565-6005,"Analytics Manager","Pure Platforms",ANALYTICS_INSIGHTS,DIRECTOR,https://linkedin.com/in/betty-walker-8655
Stephanie,Scott,stephanie.scott@pureplatforms.com,+1-858-682-1823,"Analytics Director","Pure Platforms",ANALYTICS_INSIGHTS,ASSOCIATE,https://linkedin.com/in/stephanie-scott-4516
Thomas,Campbell,thomas.campbell@pureplatforms.com,+1-954-361-1353,"VP of Media Planning","Pure Platforms",MEDIA_PLANNING,EXECUTIVE,https://linkedin.com/in/thomas-campbell-9797
Brenda,White,brenda.white@pureplatforms.com,+1-269-226-7814,"President","Pure Platforms",LEADERSHIP,COORDINATOR,https://linkedin.com/in/brenda-white-4388
Margaret,Murphy,margaret.murphy@prosolutions.com,+1-348-711-3590,"Senior Analyst","Pro Solutions",ANALYTICS_INSIGHTS,ASSOCIATE,https://linkedin.com/in/margaret-murphy-6857
Ryan,Perez,ryan.perez@prosolutions.com,+1-713-224-5787,"Digital Strategist","Pro Solutions",DIGITAL_MARKETING,VP,https://linkedin.com/in/ryan-perez-4972
Jennifer,White,jennifer.white@prosolutions.com,+1-771-670-8606,"Account Director","Pro Solutions",ACCOUNT_MANAGEMENT,ASSOCIATE,https://linkedin.com/in/jennifer-white-1725
Anthony,Allen,anthony.allen@futuresolutions.com,+1-503-344-2464,"VP of Creative","Future Solutions",CREATIVE_SERVICES,MANAGER,https://linkedin.com/in/anthony-allen-6019
Sandra,Hernandez,sandra.hernandez@futuresolutions.com,+1-631-468-1384,"VP of Creative","Future Solutions",CREATIVE_SERVICES,EXECUTIVE,https://linkedin.com/in/sandra-hernandez-8641
Steven,White,steven.white@futuresolutions.com,+1-244-217-6599,"Programmatic Specialist","Future Solutions",PROGRAMMATIC,DIRECTOR,https://linkedin.com/in/steven-white-2000
Betty,Stewart,betty.stewart@futuresolutions.com,+1-873-374-4737,"Business Development Manager","Future Solutions",BUSINESS_DEVELOPMENT,EXECUTIVE,https://linkedin.com/in/betty-stewart-5972
Joshua,Rodriguez,joshua.rodriguez@sigmasystems.com,+1-780-658-4219,"SEM Director","Sigma Systems",SEARCH_MARKETING,DIRECTOR,https://linkedin.com/in/joshua-rodriguez-5047
Mary,Jones,mary.jones@sigmasystems.com,+1-732-403-1982,"Managing Director","Sigma Systems",LEADERSHIP,DIRECTOR,https://linkedin.com/in/mary-jones-8049
Matthew,Edwards,matthew.edwards@globalsolutions.com,+1-768-782-4539,"Senior Strategist","Global Solutions",STRATEGY_PLANNING,DIRECTOR,https://linkedin.com/in/matthew-edwards-3034
Nancy,Hall,nancy.hall@globalsolutions.com,+1-306-212-8968,"Art Director","Global Solutions",CREATIVE_SERVICES,ASSOCIATE,https://linkedin.com/in/nancy-hall-7504
Charles,Lewis,charles.lewis@globalsolutions.com,+1-377-664-9141,"Digital Strategist","Global Solutions",DIGITAL_MARKETING,ASSOCIATE,https://linkedin.com/in/charles-lewis-9754
Stephen,Campbell,stephen.campbell@globalsolutions.com,+1-574-695-7731,"VP of Creative","Global Solutions",CREATIVE_SERVICES,MANAGER,https://linkedin.com/in/stephen-campbell-8987
Christopher,Murphy,christopher.murphy@firstplatforms.com,+1-275-587-1478,"VP of Digital","First Platforms",DIGITAL_MARKETING,ASSOCIATE,https://linkedin.com/in/christopher-murphy-8522
Edward,Morales,edward.morales@firstplatforms.com,+1-462-426-7441,"Digital Marketing Director","First Platforms",DIGITAL_MARKETING,EXECUTIVE,https://linkedin.com/in/edward-morales-7270
Robert,Hill,robert.hill@firstplatforms.com,+1-292-516-3120,"Social Media Director","First Platforms",SOCIAL_MEDIA,COORDINATOR,https://linkedin.com/in/robert-hill-2682
Donna,Lee,donna.lee@purplesystems.com,+1-954-266-5628,"Media Buying Director","Purple Systems",MEDIA_BUYING,COORDINATOR,https://linkedin.com/in/donna-lee-3494
Barbara,Jones,barbara.jones@purplesystems.com,+1-559-230-7839,"VP of Creative","Purple Systems",CREATIVE_SERVICES,MANAGER,https://linkedin.com/in/barbara-jones-1036
Carol,Robinson,carol.robinson@maxtechnologies.com,+1-818-786-7817,"Digital Marketing Specialist","Max Technologies",DIGITAL_MARKETING,EXECUTIVE,https://linkedin.com/in/carol-robinson-4093
Carol,White,carol.white@maxtechnologies.com,+1-347-850-3062,"VP of Business Development","Max Technologies",BUSINESS_DEVELOPMENT,MANAGER,https://linkedin.com/in/carol-white-4554
Ronald,Perez,ronald.perez@maxtechnologies.com,+1-329-424-6143,"Creative Director","Max Technologies",CREATIVE_SERVICES,ASSOCIATE,https://linkedin.com/in/ronald-perez-3489
Jessica,Anderson,jessica.anderson@silvertechnologies.com,+1-714-885-4659,"VP of Programmatic","Silver Technologies",PROGRAMMATIC,MANAGER,https://linkedin.com/in/jessica-anderson-4566
Kathleen,Young,kathleen.young@silvertechnologies.com,+1-566-912-1361,"Analytics Manager","Silver Technologies",ANALYTICS_INSIGHTS,MANAGER,https://linkedin.com/in/kathleen-young-1667
Laura,Harris,laura.harris@coresoftware.com,+1-698-624-6519,"CEO","Core Software",LEADERSHIP,ASSOCIATE,https://linkedin.com/in/laura-harris-7660
Andrew,Lewis,andrew.lewis@coresoftware.com,+1-957-503-9926,"BD Executive","Core Software",BUSINESS_DEVELOPMENT,ASSOCIATE,https://linkedin.com/in/andrew-lewis-7201
Mary,Martinez,mary.martinez@coresoftware.com,+1-741-477-6764,"Senior Media Buyer","Core Software",MEDIA_BUYING,EXECUTIVE,https://linkedin.com/in/mary-martinez-5457
